Unique_ID,Row_No,Set #,21 Set ID,Tier,Line_Name,SOURCE,Pop_INC_ID,Pedigree,Full_Pedigree,21 GEN,HT,Grain_Class,Grain_Type,Row_Type,Row,Note,Days_to_50%_heading,Plant_height(cm),
21PRow-42708,21-42708,17,CL6,8,19T-033-15,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,108,
21PRow-42709,21-42709,17,CL6,8,19T-033-24,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,81,110,
21PRow-42710,21-42710,17,CL6,8,19T-033-25,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,82,115,
21PRow-42711,21-42711,17,CL6,8,19T-033-26,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,116,
21PRow-42712,21-42712,17,CL6,8,19T-033-28,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,113,
21PRow-42713,21-42713,17,CL6,8,19T-033-33,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,116,
21PRow-42714,21-42714,17,CL6,8,19T-033-34,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,82,113,
21PRow-42715,21-42715,17,CL6,8,19T-033-36,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,106,
21PRow-42716,21-42716,17,CL6,8,19T-033-37,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,111,
21PRow-42717,21-42717,17,CL6,8,19T-033-42,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,109,
21PRow-42718,21-42718,17,CL6,8,19T-033-43,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,88,120,
21PRow-42719,21-42719,17,CL6,8,19T-033-44,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,111,
21PRow-42720,21-42720,17,CL6,8,19T-033-45,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,87,105,
21PRow-42721,21-42721,17,CL6,8,19T-033-46,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,112,
21PRow-42722,21-42722,17,CL6,8,19T-033-47,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,112,
21PRow-42723,21-42723,17,CL6,8,19T-033-51,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,111,
21PRow-42724,21-42724,17,CL6,8,19T-033-52,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,106,
21PRow-42725,21-42725,17,CL6,8,19T-033-53,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,81,102,
21PRow-42726,21-42726,17,CL6,8,19T-033-54,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,86,105,
21PRow-42727,21-42727,17,CL6,8,19T-033-56,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,105,
21PRow-42728,21-42728,17,CL6,8,19T-033-59,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,115,
21PRow-42729,21-42729,17,CL6,8,19T-033-62,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,88,110,
21PRow-42730,21-42730,17,CL6,8,19T-033-64,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,118,
21PRow-42731,21-42731,17,CL6,8,19T-033-68,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,88,105,
21PRow-42732,21-42732,17,CL6,8,19T-033-69,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,82,111,
21PRow-42733,21-42733,17,CL6,8,19T-033-71,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,81,106,
21PRow-42734,21-42734,17,CL6,8,19T-033-72,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,106,
21PRow-42735,21-42735,17,CL6,8,19T-033-73,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,111,
21PRow-42736,21-42736,17,CL6,8,19T-033-74,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,86,106,
21PRow-42737,21-42737,17,CL6,8,19T-033-80,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,109,
21PRow-42738,21-42738,17,CL6,8,19T-033-82,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,83,113,
21PRow-42739,21-42739,17,CL6,8,19T-033-84,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,87,100,
21PRow-42740,21-42740,17,CL6,8,19T-033-87,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,81,114,
21PRow-42741,21-42741,17,CL6,8,19T-033-88,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,115,
21PRow-42742,21-42742,17,CL6,8,19T-033-91,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,86,112,
21PRow-42743,21-42743,17,CL6,8,19T-033-92,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,88,109,
21PRow-42744,21-42744,17,CL6,8,19T-033-93,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,112,
21PRow-42745,21-42745,17,CL6,8,19T-033-94,20-29101,19T-033,CL153/1702183,CL153/6/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP,85,113,
21PRow-42751,21-42751,17,CL6,8,19T-041-2,20-29901,19T-041,1902162/1902014,DREW//CHNR/LMNT/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008/6/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18,F4,CL,Long,LG,P-Row,1,WGP-Top 35,88,112,
21PRow-42752,21-42752,17,CL6,8,19T-041-2,20-29901,19T-041,1902162/1902014,DREW//CHNR/LMNT/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008/6/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18,F4,CL,Long,LG,P-Row,2,WGP-Top 35,88,108,
