Set,Tier,Row numbers,order,Line Name,Line #,row/env,accession,population.x,grain_class.x,herbicide_class.x,pedigree.x,Full Pedigree
22,15,53401-53500,56,18T194-10,10,2,18T194_P4_B08,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,91,18T194-16,16,2,18T194_P4_H08,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,75,18T194-21,21,2,18T194_P4_E09,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,87,18T194-23,23,2,18T194_P4_G09,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,92,18T194-24,24,2,18T194_P4_H09,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,70,18T194-28,28,2,18T194_P4_D10,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,76,18T194-29,29,2,18T194_P4_E10,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,93,18T194-32,32,2,18T194_P4_H10,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,89,18T194-39,39,2,18T194_P4_G11,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,54,18T194-41,41,2,18T194_P4_A12,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,60,18T194-42,42,2,18T194_P4_B12,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,66,18T194-43,43,2,18T194_P4_C12,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,15,53401-53500,78,18T194-45,45,2,18T194_P4_E12,18T194,Medium,Conventional,CL272/M206,CL272/M206
22,16,53501-53600,101,18T196-2,2,2,18T196_P5_B01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,102,18T196-10,10,2,18T196_P5_B02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,126,18T196-14,14,2,18T196_P5_F02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,138,18T196-16,16,2,18T196_P5_H02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,115,18T196-20,20,2,18T196_P5_D03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,121,18T196-21,21,2,18T196_P5_E03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,139,18T196-24,24,2,18T196_P5_H03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,98,18T196-25,25,2,18T196_P5_A04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,111,18T196-35,35,2,18T196_P5_C05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,129,18T196-38,38,2,18T196_P5_F05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,141,18T196-40,40,2,18T196_P5_H05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,118,18T196-44,44,2,18T196_P5_D06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,124,18T196-45,45,2,18T196_P5_E06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,130,18T196-46,46,2,18T196_P5_F06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,136,18T196-47,47,2,18T196_P5_G06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,142,18T196-48,48,2,18T196_P5_H06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,95,18T196-1,1,2,18T196_P5_A01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,107,18T196-3,3,2,18T196_P5_C01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,119,18T196-5,5,2,18T196_P5_E01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,131,18T196-7,7,2,18T196_P5_G01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,108,18T196-11,11,2,18T196_P5_C02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,120,18T196-13,13,2,18T196_P5_E02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,97,18T196-17,17,2,18T196_P5_A03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,133,18T196-23,23,2,18T196_P5_G03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,110,18T196-27,27,2,18T196_P5_C04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,122,18T196-29,29,2,18T196_P5_E04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,128,18T196-30,30,2,18T196_P5_F04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,134,18T196-31,31,2,18T196_P5_G04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,140,18T196-32,32,2,18T196_P5_H04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,123,18T196-37,37,2,18T196_P5_E05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,100,18T196-41,41,2,18T196_P5_A06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,106,18T196-42,42,2,18T196_P5_B06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,113,18T196-4,4,2,18T196_P5_D01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,125,18T196-6,6,2,18T196_P5_F01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,137,18T196-8,8,2,18T196_P5_H01,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,96,18T196-9,9,2,18T196_P5_A02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,114,18T196-12,12,2,18T196_P5_D02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,132,18T196-15,15,2,18T196_P5_G02,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,103,18T196-18,18,2,18T196_P5_B03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,109,18T196-19,19,2,18T196_P5_C03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,127,18T196-22,22,2,18T196_P5_F03,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,104,18T196-26,26,2,18T196_P5_B04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,116,18T196-28,28,2,18T196_P5_D04,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,99,18T196-33,33,2,18T196_P5_A05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,105,18T196-34,34,2,18T196_P5_B05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,117,18T196-36,36,2,18T196_P5_D05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,135,18T196-39,39,2,18T196_P5_G05,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,16,53501-53600,112,18T196-43,43,2,18T196_P5_C06,18T196,Medium,Conventional,CL272/Titan,CL272/TITN
22,17-18,53601-53750,3573,19T-247-2,2,2,19T_247_P18_B01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3597,19T-247-4,4,2,19T_247_P18_D01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3633,19T-247-7,7,2,19T_247_P18_G01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3586,19T-247-11,11,2,19T_247_P18_C02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3610,19T-247-13,13,2,19T_247_P18_E02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3611,19T-247-21,21,2,19T_247_P18_E03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3564,19T-247-25,25,2,19T_247_P18_A04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3576,19T-247-26,26,2,19T_247_P18_B04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3588,19T-247-27,27,2,19T_247_P18_C04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3600,19T-247-28,28,2,19T_247_P18_D04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3612,19T-247-29,29,2,19T_247_P18_E04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3624,19T-247-30,30,2,19T_247_P18_F04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3636,19T-247-31,31,2,19T_247_P18_G04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3613,19T-247-37,37,2,19T_247_P18_E05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3625,19T-247-38,38,2,19T_247_P18_F05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3637,19T-247-39,39,2,19T_247_P18_G05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3566,19T-247-41,41,2,19T_247_P18_A06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3590,19T-247-43,43,2,19T_247_P18_C06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3638,19T-247-47,47,2,19T_247_P18_G06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3603,19T-247-52,52,2,19T_247_P18_D07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3615,19T-247-53,53,2,19T_247_P18_E07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3580,19T-247-58,58,2,19T_247_P18_B08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3592,19T-247-59,59,2,19T_247_P18_C08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3604,19T-247-60,60,2,19T_247_P18_D08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3628,19T-247-62,62,2,19T_247_P18_F08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3569,19T-247-65,65,2,19T_247_P18_A09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3593,19T-247-67,67,2,19T_247_P18_C09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3582,19T-247-74,74,2,19T_247_P18_B10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3606,19T-247-76,76,2,19T_247_P18_D10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3618,19T-247-77,77,2,19T_247_P18_E10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3619,19T-247-85,85,2,19T_247_P18_E11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3643,19T-247-87,87,2,19T_247_P18_G11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3572,19T-247-89,89,2,19T_247_P18_A12,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3608,19T-247-92,92,2,19T_247_P18_D12,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3632,19T-247-94,94,2,19T_247_P18_F12,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3621,19T-247-6,6,2,19T_247_P18_F01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3598,19T-247-12,12,2,19T_247_P18_D02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3622,19T-247-14,14,2,19T_247_P18_F02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3635,19T-247-23,23,2,19T_247_P18_G03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3589,19T-247-35,35,2,19T_247_P18_C05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3578,19T-247-42,42,2,19T_247_P18_B06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3602,19T-247-44,44,2,19T_247_P18_D06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3614,19T-247-45,45,2,19T_247_P18_E06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3591,19T-247-51,51,2,19T_247_P18_C07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3627,19T-247-54,54,2,19T_247_P18_F07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3641,19T-247-71,71,2,19T_247_P18_G09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3652,19T-247-72,72,2,19T_247_P18_H09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3653,19T-247-80,80,2,19T_247_P18_H10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3654,19T-247-88,88,2,19T_247_P18_H11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3584,19T-247-90,90,2,19T_247_P18_B12,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3561,19T-247-1,1,1,19T_247_P18_A01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3585,19T-247-3,3,1,19T_247_P18_C01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3609,19T-247-5,5,1,19T_247_P18_E01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3644,19T-247-8,8,1,19T_247_P18_H01,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3562,19T-247-9,9,1,19T_247_P18_A02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3574,19T-247-10,10,1,19T_247_P18_B02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3634,19T-247-15,15,1,19T_247_P18_G02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3645,19T-247-16,16,1,19T_247_P18_H02,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3563,19T-247-17,17,1,19T_247_P18_A03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3575,19T-247-18,18,1,19T_247_P18_B03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3587,19T-247-19,19,1,19T_247_P18_C03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3599,19T-247-20,20,1,19T_247_P18_D03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3623,19T-247-22,22,1,19T_247_P18_F03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3646,19T-247-24,24,1,19T_247_P18_H03,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3647,19T-247-32,32,1,19T_247_P18_H04,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3565,19T-247-33,33,1,19T_247_P18_A05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3577,19T-247-34,34,1,19T_247_P18_B05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3601,19T-247-36,36,1,19T_247_P18_D05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3648,19T-247-40,40,1,19T_247_P18_H05,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3626,19T-247-46,46,1,19T_247_P18_F06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3649,19T-247-48,48,1,19T_247_P18_H06,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3567,19T-247-49,49,1,19T_247_P18_A07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3579,19T-247-50,50,1,19T_247_P18_B07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3639,19T-247-55,55,1,19T_247_P18_G07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3650,19T-247-56,56,1,19T_247_P18_H07,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3568,19T-247-57,57,1,19T_247_P18_A08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3616,19T-247-61,61,1,19T_247_P18_E08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3640,19T-247-63,63,1,19T_247_P18_G08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3651,19T-247-64,64,1,19T_247_P18_H08,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3581,19T-247-66,66,1,19T_247_P18_B09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3605,19T-247-68,68,1,19T_247_P18_D09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3617,19T-247-69,69,1,19T_247_P18_E09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3629,19T-247-70,70,1,19T_247_P18_F09,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3570,19T-247-73,73,1,19T_247_P18_A10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3594,19T-247-75,75,1,19T_247_P18_C10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3630,19T-247-78,78,1,19T_247_P18_F10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3642,19T-247-79,79,1,19T_247_P18_G10,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3571,19T-247-81,81,1,19T_247_P18_A11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3583,19T-247-82,82,1,19T_247_P18_B11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3595,19T-247-83,83,1,19T_247_P18_C11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3607,19T-247-84,84,1,19T_247_P18_D11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3631,19T-247-86,86,1,19T_247_P18_F11,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3596,19T-247-91,91,1,19T_247_P18_C12,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,17-18,53601-53750,3620,19T-247-93,93,1,19T_247_P18_E12,19T-247,Medium,Conventional,RU1701121/RU1801211,EARL/9902028//JPTR/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3679,19T-250-3,3,2,19T_250_P39_C01,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3691,19T-250-4,4,2,19T_250_P39_D01,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3703,19T-250-5,5,2,19T_250_P39_E01,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3715,19T-250-6,6,2,19T_250_P39_F01,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3727,19T-250-7,7,2,19T_250_P39_G01,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3738,19T-250-8,8,2,19T_250_P39_H01,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3704,19T-250-13,13,2,19T_250_P39_E02,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3716,19T-250-14,14,2,19T_250_P39_F02,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3728,19T-250-15,15,2,19T_250_P39_G02,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3739,19T-250-16,16,2,19T_250_P39_H02,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3740,19T-250-24,24,2,19T_250_P39_H03,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3658,19T-250-25,25,2,19T_250_P39_A04,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3659,19T-250-33,33,2,19T_250_P39_A05,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3671,19T-250-34,34,2,19T_250_P39_B05,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3707,19T-250-37,37,2,19T_250_P39_E05,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3742,19T-250-40,40,2,19T_250_P39_H05,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
22,18-19,53751-53900,3672,19T-250-42,42,2,19T_250_P39_B06,19T-250,Medium,Conventional,M206/RU1801211,M206/3/9865216DH2/EARL//JPTR
